# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039747e-01
#           Time	areaAverage(p)	areaAverage(U)
         0.04366	1.013240310e+05	(2.244429253e-19 -1.763175922e-19 5.110654845e-19)
       0.0436625	1.013240185e+05	(2.893908306e-19 -1.021279193e-18 8.023728107e-19)
        0.043665	1.013240059e+05	(3.854285529e-20 -1.848353502e-19 1.209521647e-19)
       0.0436675	1.013239934e+05	(9.028823560e-20 6.183892363e-19 -1.907977809e-19)
         0.04367	1.013239808e+05	(-6.792912065e-20 4.446269715e-19 1.492311215e-18)
       0.0436725	1.013239683e+05	(1.126473505e-19 2.597916213e-19 -1.172043511e-18)
        0.043675	1.013239558e+05	(-6.367024161e-20 -3.381549956e-19 -3.696707005e-19)
       0.0436775	1.013239433e+05	(-1.731234329e-19 8.091870172e-20 1.175450614e-19)
         0.04368	1.013239308e+05	(-1.215909965e-19 -6.694957847e-19 6.541638202e-19)
       0.0436825	1.013239184e+05	(9.880599368e-20 4.633660393e-19 4.650695909e-19)
        0.043685	1.013239059e+05	(-1.043425364e-19 -4.795497797e-19 -4.071488360e-19)
       0.0436875	1.013238935e+05	(-1.479960466e-19 1.976119874e-19 6.865313009e-19)
         0.04369	1.013238811e+05	(-2.457373205e-19 -1.788729196e-20 -2.947144294e-19)
       0.0436925	1.013238687e+05	(7.602099082e-20 4.378127651e-19 7.836337430e-20)
        0.043695	1.013238563e+05	(-2.150733914e-19 -1.788729196e-20 1.277663711e-19)
       0.0436975	1.013238439e+05	(1.086014155e-19 -1.933531083e-19 8.006692591e-20)
          0.0437	1.013238316e+05	(1.692904418e-19 1.865389019e-19 1.209521647e-19)
       0.0437025	1.013238192e+05	(7.261388759e-20 1.635409551e-19 -4.020381812e-19)
        0.043705	1.013238069e+05	(-2.329606834e-19 5.485436201e-19 -2.384972261e-20)
       0.0437075	1.013237946e+05	(3.023804117e-20 -5.425811894e-19 6.848277493e-19)
         0.04371	1.013237823e+05	(2.199711023e-19 -7.964103801e-19 2.100479141e-18)
       0.0437125	1.013237700e+05	(4.940299684e-20 -7.665982268e-20 8.364438430e-19)
        0.043715	1.013237577e+05	(1.166932856e-19 1.379876808e-19 2.265723648e-19)
       0.0437175	1.013237454e+05	(1.656703946e-19 -1.004243677e-18 1.468461492e-18)
         0.04372	1.013237332e+05	(1.592820760e-19 8.577382382e-19 3.747813553e-19)
       0.0437225	1.013237210e+05	(-3.315537331e-19 -6.379800799e-19 1.243592679e-19)
        0.043725	1.013237087e+05	(-8.027986986e-20 2.649022761e-19 -1.856871260e-19)
       0.0437275	1.013236965e+05	(1.175450614e-19 3.611529424e-19 -4.344056619e-19)
         0.04373	1.013236843e+05	(1.769564240e-19 1.708662270e-18 2.214617100e-20)
       0.0437325	1.013236721e+05	(9.667655416e-20 3.032321875e-19 4.889193135e-19)
        0.043735	1.013236600e+05	(3.179253202e-19 -7.883185099e-19 -1.299809882e-18)
       0.0437375	1.013236478e+05	(1.435242236e-19 6.631074662e-19 -6.132785814e-19)
         0.04374	1.013236357e+05	(3.502928009e-19 6.533120444e-19 1.149897340e-18)
       0.0437425	1.013236236e+05	(2.555327423e-21 -1.563434495e-18 5.281010007e-19)
        0.043745	1.013236114e+05	(-2.146475035e-19 -3.194159278e-19 6.916419557e-19)
       0.0437475	1.013235993e+05	(-5.792075491e-20 3.458209779e-19 -4.599589361e-20)
         0.04375	1.013235873e+05	(1.277663711e-21 -3.956498626e-19 6.967526106e-19)
       0.0437525	1.013235752e+05	(-2.363677866e-20 -3.935204231e-19 1.553639073e-18)
        0.043755	1.013235631e+05	(-7.027150412e-21 -6.716252243e-19 -1.829614435e-18)
       0.0437575	1.013235511e+05	(-2.738459221e-19 -1.087291818e-18 1.119233411e-18)
         0.04376	1.013235390e+05	(1.639668430e-19 3.394326593e-19 1.350916431e-18)
       0.0437625	1.013235270e+05	(1.997414269e-19 4.557000570e-19 -8.074834656e-19)
        0.043765	1.013235150e+05	(9.348239488e-20 6.856795251e-20 9.914670400e-19)
       0.0437675	1.013235030e+05	(-3.151570488e-20 -1.635409551e-19 -1.410540737e-18)
         0.04377	1.013234910e+05	(1.965472676e-19 -7.282683155e-19 -3.407103230e-21)
       0.0437725	1.013234790e+05	(-1.083884715e-19 -8.798844092e-19 1.139676031e-18)
        0.043775	1.013234671e+05	(-2.938626536e-19 -4.356833256e-19 -3.543387359e-19)
       0.0437775	1.013234551e+05	(-8.304814124e-21 8.568864624e-19 1.563860383e-18)
         0.04378	1.013234432e+05	(-2.161381112e-19 -3.828732255e-19 8.125941204e-19)
       0.0437825	1.013234313e+05	(-6.643851299e-20 5.055289418e-19 -5.962430653e-20)
        0.043785	1.013234193e+05	(1.086014155e-20 6.213704516e-19 -5.587649298e-19)
       0.0437875	1.013234074e+05	(7.495627106e-20 5.681344636e-19 -6.269069944e-19)
         0.04379	1.013233955e+05	(-1.279793151e-19 6.409612952e-19 -1.178857718e-18)
       0.0437925	1.013233837e+05	(1.339417457e-19 1.920754446e-19 -4.752909006e-19)
        0.043795	1.013233718e+05	(-6.196669000e-20 -2.074074091e-19 -8.415544979e-19)
       0.0437975	1.013233599e+05	(-4.812533313e-20 -6.213704516e-19 1.124344066e-19)
          0.0438	1.013233481e+05	(-1.552361409e-19 2.597916213e-19 -1.396912324e-19)
       0.0438025	1.013233363e+05	(-2.244429253e-19 -1.916495567e-19 -3.407103230e-20)
        0.043805	1.013233244e+05	(6.196669000e-20 -1.882424535e-19 -8.790326334e-19)
       0.0438075	1.013233126e+05	(3.407103230e-20 -2.504220874e-19 -5.059548297e-19)
         0.04381	1.013233008e+05	(-1.267016514e-19 -4.335538860e-19 3.884097682e-19)
       0.0438125	1.013232890e+05	(1.088143594e-19 -4.335538860e-19 -1.022130969e-20)
        0.043815	1.013232772e+05	(2.235911495e-20 1.307475865e-19 -1.703551615e-20)
       0.0438175	1.013232655e+05	(-6.920678436e-20 -1.149897340e-20 -2.691611552e-19)
         0.04382	1.013232537e+05	(2.001673148e-20 -4.821051071e-19 -9.539889045e-20)
       0.0438225	1.013232419e+05	(-6.750323275e-20 -2.934367657e-19 4.037417328e-19)
        0.043825	1.013232302e+05	(-1.111567429e-19 -4.659213667e-19 1.601338518e-19)
       0.0438275	1.013232185e+05	(2.208228781e-19 -9.016046923e-19 2.010190906e-19)
         0.04383	1.013232067e+05	(-1.011483771e-19 -7.125104630e-19 6.831241977e-19)
       0.0438325	1.013231950e+05	(1.005095453e-19 -3.811696739e-19 1.097087240e-18)
        0.043835	1.013231833e+05	(3.407103230e-21 9.923188158e-20 -7.444520558e-19)
       0.0438375	1.013231716e+05	(1.925013325e-19 -6.132785814e-19 -2.265723648e-19)
         0.04384	1.013231600e+05	(8.453874890e-20 -1.051943122e-19 2.657540520e-19)
       0.0438425	1.013231483e+05	(4.045935086e-20 -8.458133769e-19 1.873906777e-19)
        0.043845	1.013231366e+05	(-1.252110437e-19 1.166932856e-19 -9.045859076e-19)
       0.0438475	1.013231250e+05	(5.898547467e-20 -2.989733085e-19 -2.623469487e-19)
         0.04385	1.013231133e+05	(-1.062590320e-19 2.035744180e-19 5.178796910e-19)
       0.0438525	1.013231017e+05	(5.536542749e-20 -8.091870172e-21 5.655791362e-19)
        0.043855	1.013230901e+05	(-1.629021232e-19 -3.935204231e-19 -1.925013325e-19)
       0.0438575	1.013230785e+05	(2.384972261e-19 5.170279152e-19 -6.166856847e-19)
         0.04386	1.013230668e+05	(1.988896511e-19 -3.867062166e-19 -2.896037746e-19)
       0.0438625	1.013230552e+05	(-1.471442708e-19 -3.394326593e-19 2.061297454e-19)
        0.043865	1.013230437e+05	(1.254239877e-19 -5.110654845e-20 3.509316327e-19)
       0.0438675	1.013230321e+05	(-4.429234199e-20 -1.064719759e-19 -5.417294136e-19)
         0.04387	1.013230205e+05	(5.536542749e-21 4.143889304e-19 -1.192486131e-18)
       0.0438725	1.013230089e+05	(4.109818271e-20 -1.268720065e-18 5.434329652e-19)
        0.043875	1.013229974e+05	(5.281010007e-20 -2.925849899e-19 5.723933427e-19)
       0.0438775	1.013229858e+05	(-7.112327993e-20 -9.284356302e-20 4.327021102e-19)
         0.04388	1.013229743e+05	(-1.927142765e-19 8.006692591e-20 2.146475035e-19)
       0.0438825	1.013229628e+05	(-7.325271945e-20 -2.993991964e-19 -7.836337430e-19)
        0.043885	1.013229513e+05	(-1.575785244e-20 -1.831317986e-19 1.103901447e-18)
       0.0438875	1.013229398e+05	(1.831317986e-20 3.134534972e-19 -3.407103230e-21)
         0.04389	1.013229283e+05	(1.611985716e-19 -3.488021932e-19 2.367936745e-19)
       0.0438925	1.013229168e+05	(-9.348239488e-20 6.601262509e-20 -5.962430653e-20)
        0.043895	1.013229053e+05	(-1.149897340e-20 -1.511902058e-19 8.347402914e-19)
       0.0438975	1.013228938e+05	(-6.111491419e-20 -1.916495567e-19 7.495627106e-19)
          0.0439	1.013228823e+05	(2.227393737e-19 -5.349152071e-19 8.091870172e-19)
       0.0439025	1.013228709e+05	(-1.539584772e-19 -1.954825478e-19 4.957335200e-19)
        0.043905	1.013228594e+05	(4.003346296e-20 -3.241006948e-19 -2.725682584e-20)
       0.0439075	1.013228480e+05	(-7.048444808e-20 -3.700965884e-19 6.030572717e-19)
         0.04391	1.013228365e+05	(4.088523876e-20 1.422465599e-19 4.957335200e-19)
       0.0439125	1.013228251e+05	(4.642178151e-20 -8.138717841e-19 -1.005095453e-19)
        0.043915	1.013228137e+05	(-1.863259579e-19 2.001673148e-20 3.884097682e-19)
       0.0439175	1.013228023e+05	(7.069739203e-20 3.202677036e-19 -3.219712553e-19)
         0.04392	1.013227909e+05	(2.661799399e-20 5.894288588e-19 4.327021102e-19)
       0.0439225	1.013227795e+05	(1.290440348e-19 -2.853448955e-20 7.665982268e-19)
        0.043925	1.013227681e+05	(1.486348784e-19 -1.720587131e-19 2.231652616e-19)
       0.0439275	1.013227567e+05	(-5.430070773e-20 -1.425446814e-18 -4.582553845e-19)
         0.04393	1.013227453e+05	(-5.679215197e-19 4.143889304e-19 1.635409551e-19)
       0.0439325	1.013227340e+05	(-7.005856017e-20 -1.320252502e-19 -3.492280811e-19)
        0.043935	1.013227226e+05	(-8.730702027e-21 -4.522929538e-19 -4.258879038e-20)
       0.0439375	1.013227113e+05	(1.186097812e-19 -8.432580495e-20 4.531447296e-19)
         0.04394	1.013226999e+05	(-1.194615570e-19 2.844931197e-19 -6.371283041e-19)
       0.0439425	1.013226886e+05	(2.367936745e-19 5.281010007e-20 3.594493908e-19)
        0.043945	1.013226773e+05	(-3.215453674e-20 8.602935656e-20 1.754658164e-19)
       0.0439475	1.013226659e+05	(-2.071944652e-19 -4.369609893e-19 1.362841292e-19)
         0.04395	1.013226546e+05	(-4.855122103e-20 -3.168606004e-19 5.281010007e-20)
       0.0439525	1.013226433e+05	(2.663928838e-19 -1.043425364e-19 5.400258620e-19)
        0.043955	1.013226320e+05	(1.090273034e-19 -4.731614611e-19 8.006692591e-19)
       0.0439575	1.013226208e+05	(1.356452974e-19 -6.226481153e-19 2.078332970e-19)
         0.04396	1.013226095e+05	(-2.697999870e-19 -4.131112667e-20 -2.827895681e-19)
       0.0439625	1.013225982e+05	(-1.128602945e-19 3.351737803e-19 -5.826146524e-19)
        0.043965	1.013225869e+05	(2.993991964e-19 1.073237518e-19 -1.265738850e-18)
       0.0439675	1.013225757e+05	(-1.358582413e-19 5.762263338e-19 2.470149842e-19)
         0.04397	1.013225644e+05	(1.171191735e-20 2.597916213e-20 -9.028823560e-20)
       0.0439725	1.013225532e+05	(4.855122103e-20 1.473572147e-19 5.894288588e-19)
        0.043975	1.013225420e+05	(9.135295536e-20 1.128602945e-19 -4.718837974e-19)
       0.0439775	1.013225307e+05	(8.922351584e-20 -1.925013325e-19 -2.708647068e-19)
         0.04398	1.013225195e+05	(-4.088523876e-20 3.177123762e-19 -1.192486131e-20)
       0.0439825	1.013225083e+05	(-6.878089646e-20 -2.695870431e-19 2.896037746e-19)
        0.043985	1.013224971e+05	(-2.363677866e-20 -2.687352673e-19 -1.703551615e-21)
       0.0439875	1.013224859e+05	(1.443759994e-19 4.480340748e-19 -2.316830197e-19)
         0.04399	1.013224747e+05	(-6.324435371e-20 -4.557000570e-20 -7.921515010e-19)
       0.0439925	1.013224636e+05	(6.303140976e-20 3.211194794e-19 8.722184269e-19)
        0.043995	1.013224524e+05	(-2.129439519e-21 -3.539128480e-19 -5.383223104e-19)
       0.0439975	1.013224412e+05	(7.027150412e-21 1.878165656e-19 -4.224808005e-19)
           0.044	1.013224301e+05	(-4.769944522e-20 -6.899384041e-20 6.132785814e-19)
       0.0440025	1.013224189e+05	(2.189063825e-19 -6.175374605e-20 9.880599368e-20)
        0.044005	1.013224078e+05	(1.565138046e-19 -7.240094364e-21 1.056202001e-19)
       0.0440075	1.013223967e+05	(1.980378753e-19 -3.982051900e-19 2.572362939e-19)
         0.04401	1.013223855e+05	(-1.846224063e-19 5.285268886e-19 -1.037462934e-18)
       0.0440125	1.013223744e+05	(-1.946307720e-19 4.088523876e-19 -6.780135428e-19)
        0.044015	1.013223633e+05	(-1.988896511e-19 4.880675377e-19 -1.005095453e-19)
       0.0440175	1.013223522e+05	(2.212487660e-19 -3.223971432e-19 6.524602686e-19)
         0.04402	1.013223411e+05	(6.281846581e-20 -5.323598797e-20 3.390067714e-19)
       0.0440225	1.013223300e+05	(-1.724846010e-19 -4.752909006e-19 3.747813553e-19)
        0.044025	1.013223190e+05	(1.362841292e-19 3.875579924e-19 -2.930108778e-19)
       0.0440275	1.013223079e+05	(1.296828667e-19 3.445433142e-19 -4.020381812e-19)
         0.04403	1.013222968e+05	(-2.553197983e-19 -6.558673718e-20 -4.088523876e-20)
       0.0440325	1.013222858e+05	(-1.384135687e-20 -4.246102401e-19 5.621720330e-19)
        0.044035	1.013222748e+05	(-2.512738632e-20 2.717164826e-19 -1.703551615e-19)
       0.0440375	1.013222637e+05	(-2.061297454e-19 8.858468399e-20 2.078332970e-19)
         0.04404	1.013222527e+05	(1.171191735e-19 -5.600425935e-19 2.282759164e-19)
       0.0440425	1.013222417e+05	(8.091870172e-20 6.814206460e-21 -4.855122103e-19)
        0.044045	1.013222307e+05	(-1.754658164e-19 -1.328770260e-19 4.957335200e-19)
       0.0440475	1.013222197e+05	(9.731538601e-20 3.006768601e-19 1.669480583e-19)
         0.04405	1.013222087e+05	(-1.818541349e-19 -1.503384300e-19 -1.584303002e-19)
       0.0440525	1.013221978e+05	(3.492280811e-20 -7.623393478e-20 -3.543387359e-19)
        0.044055	1.013221868e+05	(-4.514411780e-20 -9.122518899e-19 7.972621559e-19)
       0.0440575	1.013221758e+05	(1.597079639e-20 1.141379582e-19 -5.417294136e-19)
         0.04406	1.013221649e+05	(1.426724478e-20 -3.679671489e-19 -1.141379582e-19)
       0.0440625	1.013221539e+05	(1.445889433e-19 -3.551905118e-19 1.754658164e-19)
        0.044065	1.013221430e+05	(1.049813683e-19 -3.977793021e-19 -1.311734744e-19)
       0.0440675	1.013221321e+05	(7.431743921e-20 -4.774203401e-19 -2.896037746e-20)
         0.04407	1.013221212e+05	(3.534869601e-20 5.072324934e-19 2.776789133e-19)
       0.0440725	1.013221103e+05	(-1.437371675e-19 -2.389231140e-19 3.390067714e-19)
        0.044075	1.013220994e+05	(-5.493953959e-20 6.856795251e-19 -3.355996682e-19)
       0.0440775	1.013220885e+05	(7.942809405e-20 -1.367100171e-19 -2.640505003e-19)
         0.04408	1.013220777e+05	(1.469313268e-19 1.324511381e-19 3.696707005e-19)
       0.0440825	1.013220668e+05	(-6.260552186e-20 -5.608943693e-19 3.202677036e-19)
        0.044085	1.013220559e+05	(9.199178722e-20 6.392577436e-19 -6.388318557e-19)
       0.0440875	1.013220451e+05	(5.813369887e-20 7.708571058e-20 -1.413947841e-19)
         0.04409	1.013220343e+05	(8.070575777e-20 4.062970602e-19 3.526351843e-19)
       0.0440925	1.013220235e+05	(1.143509022e-19 -2.376454503e-19 1.183968373e-18)
        0.044095	1.013220126e+05	(-2.576621818e-20 -6.754582154e-19 -7.836337430e-20)
       0.0440975	1.013220018e+05	(-2.324283235e-19 2.874743350e-19 -2.214617100e-19)
          0.0441	1.013219911e+05	(1.672674742e-19 -3.028062996e-19 4.054452844e-19)
       0.0441025	1.013219803e+05	(-2.129439519e-22 1.111567429e-19 -5.349152071e-19)
        0.044105	1.013219695e+05	(-7.878926220e-21 3.292113496e-19 -4.531447296e-19)
       0.0441075	1.013219588e+05	(2.576621818e-20 -2.551068544e-19 1.703551615e-21)
         0.04411	1.013219480e+05	(-7.708571058e-20 -3.739295795e-19 7.495627106e-19)
       0.0441125	1.013219373e+05	(1.225492443e-19 -2.359418987e-19 -2.027226422e-19)
        0.044115	1.013219265e+05	(1.898395331e-19 -2.257205890e-20 1.601338518e-19)
       0.0441175	1.013219158e+05	(1.382006248e-19 1.294699227e-19 -3.424138746e-19)
         0.04412	1.013219051e+05	(-4.738002930e-20 7.453038316e-20 2.044261938e-20)
       0.0441225	1.013218944e+05	(-1.682257220e-19 -2.103886245e-19 3.952239747e-19)
        0.044125	1.013218837e+05	(5.792075491e-20 -4.557000570e-19 5.877253072e-19)
       0.0441275	1.013218731e+05	(1.171191735e-19 1.000836574e-19 -8.517758076e-21)
         0.04413	1.013218624e+05	(-1.510837339e-19 -1.120085187e-19 -3.475245295e-19)
       0.0441325	1.013218518e+05	(9.614419428e-20 -1.567267486e-19 -1.260628195e-19)
        0.044135	1.013218411e+05	(-1.823864948e-19 9.752832997e-20 -1.175450614e-19)
       0.0441375	1.013218305e+05	(8.624230051e-21 -4.148148183e-19 6.797170944e-19)
         0.04414	1.013218199e+05	(-1.172256455e-19 8.232413180e-19 2.214617100e-20)
       0.0441425	1.013218093e+05	(2.786371610e-19 2.900296625e-19 -3.287854617e-19)
        0.044145	1.013217987e+05	(1.724846010e-20 -5.421553015e-19 -5.281010007e-20)
       0.0441475	1.013217881e+05	(2.358354267e-19 3.505057448e-19 -5.792075491e-20)
         0.04415	1.013217775e+05	(-2.491444237e-20 -2.955662052e-19 7.836337430e-20)
       0.0441525	1.013217670e+05	(-8.634877249e-20 -2.551068544e-19 2.674576036e-19)
        0.044155	1.013217564e+05	(-8.485816483e-20 -3.896874320e-19 -2.810860165e-19)
       0.0441575	1.013217459e+05	(-1.969731555e-19 -3.364514440e-19 1.175450614e-19)
         0.04416	1.013217354e+05	(-1.248916278e-19 -9.710244206e-20 4.872157619e-19)
       0.0441625	1.013217249e+05	(1.064719759e-22 -9.710244206e-20 2.436078810e-19)
        0.044165	1.013217144e+05	(1.648186188e-19 7.453038316e-20 -1.345805776e-19)
       0.0441675	1.013217039e+05	(6.068902629e-21 -1.609856276e-19 1.226557163e-19)
         0.04417	1.013216934e+05	(-4.226937445e-20 -8.177047753e-20 2.265723648e-19)
       0.0441725	1.013216829e+05	(-2.175222469e-19 -4.088523876e-19 5.809111008e-19)
        0.044175	1.013216725e+05	(2.180546067e-19 -4.769944522e-19 1.005095453e-19)
       0.0441775	1.013216621e+05	(2.672446596e-20 -3.522092964e-19 5.161761394e-19)
         0.04418	1.013216516e+05	(-1.804699992e-19 1.422465599e-19 -6.132785814e-20)
       0.0441825	1.013216412e+05	(-1.035972326e-19 3.185641520e-19 -4.940299684e-19)
        0.044185	1.013216308e+05	(-2.565974620e-20 6.090197024e-20 2.265723648e-19)
       0.0441875	1.013216204e+05	(1.660962825e-20 -1.239333800e-19 2.981215326e-19)
         0.04419	1.013216101e+05	(-4.131112667e-20 2.235911495e-19 -6.354247524e-19)
       0.0441925	1.013215997e+05	(7.985398196e-21 -4.348315498e-19 1.550231970e-19)
        0.044195	1.013215894e+05	(2.927979338e-20 -1.486348784e-19 4.003346296e-19)
       0.0441975	1.013215790e+05	(6.398965754e-20 6.388318557e-20 1.907977809e-19)
          0.0442	1.013215687e+05	(3.172864883e-20 -4.825309950e-19 1.703551615e-19)
       0.0442025	1.013215584e+05	(-1.400106484e-19 -4.684766942e-21 -7.495627106e-20)
        0.044205	1.013215481e+05	(-4.099171074e-20 -2.299794680e-19 3.321925649e-19)
       0.0442075	1.013215378e+05	(1.671610022e-20 1.000836574e-19 -6.303140976e-19)
         0.04421	1.013215275e+05	(-1.012548491e-19 2.759753616e-19 1.618374034e-19)
       0.0442125	1.013215173e+05	(-3.119628895e-20 3.747813553e-20 2.657540520e-19)
        0.044215	1.013215070e+05	(-1.040231205e-19 3.752072432e-19 -3.151570488e-19)
       0.0442175	1.013214968e+05	(-2.621340048e-19 2.589398455e-19 -4.224808005e-19)
         0.04422	1.013214865e+05	(-2.129439519e-21 1.426724478e-19 -7.393414010e-19)
       0.0442225	1.013214763e+05	(1.687580819e-19 2.870484471e-19 -5.587649298e-19)
        0.044225	1.013214661e+05	(9.955129751e-20 1.780211438e-19 -1.192486131e-19)
       0.0442275	1.013214559e+05	(1.017872090e-19 4.126853788e-19 -7.734124333e-19)
         0.04423	1.013214456e+05	(-4.045935086e-20 -5.536542749e-21 -4.599589361e-20)
       0.0442325	1.013214355e+05	(1.358582413e-19 -1.448018873e-19 4.667731425e-19)
        0.044235	1.013214253e+05	(-4.152407062e-20 3.015286359e-19 -3.287854617e-19)
       0.0442375	1.013214151e+05	(6.814206460e-21 -2.074074091e-19 3.100463940e-19)
         0.04424	1.013214049e+05	(4.503764582e-20 4.987147353e-19 -5.195832426e-19)
       0.0442425	1.013213948e+05	(1.671610022e-20 -7.921515010e-20 3.662635972e-19)
        0.044245	1.013213846e+05	(-2.672446596e-20 2.431819931e-19 1.277663711e-19)
       0.0442475	1.013213745e+05	(-1.256369316e-20 -2.257205890e-19 -3.747813553e-20)
         0.04425	1.013213644e+05	(-2.774659693e-19 3.104722819e-19 3.168606004e-19)
       0.0442525	1.013213542e+05	(-2.672446596e-20 -2.240170374e-19 2.810860165e-19)
        0.044255	1.013213441e+05	(-3.726519158e-20 2.005932027e-19 -1.720587131e-19)
       0.0442575	1.013213340e+05	(-9.103353943e-20 -2.172028309e-20 -1.430983357e-19)
         0.04426	1.013213239e+05	(-6.601262509e-20 1.524678696e-19 -1.942048841e-19)
       0.0442625	1.013213138e+05	(9.380181081e-20 2.210358221e-19 1.788729196e-19)
        0.044265	1.013213037e+05	(-1.377747369e-19 5.012700627e-19 -4.122594909e-19)
       0.0442675	1.013212937e+05	(7.910867813e-20 2.384972261e-19 3.066392907e-20)
         0.04427	1.013212836e+05	(1.852612381e-20 4.463305232e-19 -6.473496137e-20)
       0.0442725	1.013212735e+05	(3.534869601e-20 4.258879038e-20 -1.430983357e-19)
        0.044275	1.013212635e+05	(-7.857631825e-20 -3.692448126e-19 5.706897911e-19)
       0.0442775	1.013212534e+05	(-7.154916783e-20 -1.767434801e-19 5.451365168e-19)
         0.04428	1.013212434e+05	(-8.507110878e-20 2.048520817e-19 2.896037746e-20)
       0.0442825	1.013212333e+05	(5.121302043e-20 2.644763882e-19 -4.054452844e-19)
        0.044285	1.013212233e+05	(1.671610022e-20 1.984637632e-19 -2.913073262e-19)
       0.0442875	1.013212133e+05	(-7.144269586e-20 1.473572147e-19 -2.725682584e-19)
         0.04429	1.013212032e+05	(-9.987071344e-20 -1.060460880e-19 -4.923264168e-19)
       0.0442925	1.013211932e+05	(1.863259579e-20 -9.284356302e-20 1.976119874e-19)
        0.044295	1.013211832e+05	(-2.001673148e-19 -8.815879608e-20 -7.154916783e-20)
       0.0442975	1.013211732e+05	(3.758460751e-20 5.195832426e-20 -4.224808005e-19)
          0.0443	1.013211632e+05	(2.587269015e-20 2.687352673e-19 2.470149842e-19)
       0.0443025	1.013211532e+05	(-5.334245995e-20 -3.632823819e-19 1.601338518e-19)
        0.044305	1.013211432e+05	(1.597079639e-19 -5.281010007e-20 3.850026650e-19)
       0.0443075	1.013211332e+05	(-3.332572847e-20 1.320252502e-19 1.890942293e-19)
         0.04431	1.013211232e+05	(7.932162208e-20 4.045935086e-20 -7.938550526e-19)
       0.0443125	1.013211132e+05	(6.388318557e-21 2.406266656e-19 3.492280811e-19)
        0.044315	1.013211032e+05	(8.315461321e-20 1.367100171e-19 -3.407103230e-21)
       0.0443175	1.013210933e+05	(-7.122975191e-20 2.261464769e-19 -3.083428423e-19)
         0.04432	1.013210833e+05	(-4.163054259e-20 -3.977793021e-19 3.236748069e-19)
       0.0443225	1.013210733e+05	(1.623697633e-19 3.658377093e-19 -5.740968943e-19)
        0.044325	1.013210634e+05	(6.824853658e-20 2.768271375e-20 1.328770260e-19)
       0.0443275	1.013210534e+05	(2.534033027e-20 4.752909006e-19 -5.911324104e-19)
         0.04433	1.013210435e+05	(1.224427723e-20 -1.767434801e-19 1.056202001e-19)
       0.0443325	1.013210335e+05	(1.290440348e-19 -1.149897340e-20 1.243592679e-19)
        0.044335	1.013210236e+05	(5.898547467e-20 1.699292736e-19 -6.473496137e-20)
       0.0443375	1.013210136e+05	(1.382006248e-19 -8.815879608e-20 5.110654845e-21)
         0.04434	1.013210037e+05	(-2.629857806e-20 -5.792075491e-20 4.957335200e-19)
       0.0443425	1.013209938e+05	(1.500190141e-19 1.469313268e-19 7.325271945e-20)
        0.044345	1.013209838e+05	(-2.193322704e-20 -4.548482812e-19 -4.122594909e-19)
       0.0443475	1.013209739e+05	(-3.651988775e-20 5.451365168e-20 6.984561622e-20)
         0.04435	1.013209640e+05	(-4.982888474e-20 2.947144294e-19 -3.969275263e-19)
       0.0443525	1.013209541e+05	(7.815043034e-20 -3.492280811e-19 2.248688132e-19)
        0.044355	1.013209442e+05	(-1.745075686e-19 3.019545238e-19 -6.933455073e-19)
       0.0443575	1.013209343e+05	(-6.228610593e-20 -3.875579924e-20 -9.028823560e-20)
         0.04436	1.013209244e+05	(-7.335919143e-20 -1.942048841e-19 6.814206460e-21)
       0.0443625	1.013209145e+05	(2.395619459e-20 4.246102401e-19 3.747813553e-20)
        0.044365	1.013209046e+05	(1.616244595e-19 -3.496539690e-19 5.417294136e-19)
       0.0443675	1.013208947e+05	(-1.586432442e-20 -4.301467828e-19 3.304890133e-19)
         0.04437	1.013208848e+05	(3.460339218e-20 -2.725682584e-20 3.935204231e-19)
       0.0443725	1.013208749e+05	(1.456536631e-19 -8.223895422e-19 -1.873906777e-19)
        0.044375	1.013208651e+05	(7.282683155e-20 7.410449526e-20 1.482089905e-19)
       0.0443775	1.013208552e+05	(-2.768271375e-21 4.160924820e-19 1.362841292e-20)
         0.04438	1.013208454e+05	(2.661799399e-20 -3.764849069e-19 6.303140976e-19)
       0.0443825	1.013208355e+05	(-7.208152771e-20 3.888356561e-19 -6.677922331e-19)
        0.044385	1.013208257e+05	(-2.874743350e-21 -4.344056619e-19 3.901133199e-19)
       0.0443875	1.013208158e+05	(-1.309605304e-20 1.077496397e-19 4.599589361e-19)
         0.04439	1.013208060e+05	(-8.624230051e-20 -6.473496137e-20 1.550231970e-19)
       0.0443925	1.013207962e+05	(-7.016503215e-20 1.358582413e-19 -1.422465599e-19)
        0.044395	1.013207864e+05	(2.896037746e-20 6.601262509e-20 6.217963395e-19)
       0.0443975	1.013207765e+05	(-1.224427723e-20 4.080006118e-19 3.432656504e-19)
          0.0444	1.013207667e+05	(7.900220615e-20 -2.299794680e-19 -5.085101571e-19)
       0.0444025	1.013207569e+05	(1.969731555e-20 -1.171191735e-19 3.066392907e-20)
        0.044405	1.013207471e+05	(-8.507110878e-20 -1.499125421e-19 1.448018873e-19)
       0.0444075	1.013207373e+05	(-1.043425364e-20 2.712905947e-19 2.470149842e-19)
         0.04441	1.013207276e+05	(-4.620883756e-20 7.495627106e-20 -2.981215326e-19)
       0.0444125	1.013207178e+05	(-4.013993493e-20 1.141379582e-19 -3.918168715e-20)
        0.044415	1.013207080e+05	(-8.911704387e-20 1.379876808e-19 2.325347955e-19)
