Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.00551 -0.0364971121 -0.0172617271 -0.011145502 -0.00820530684 -0.00648597025 -0.0031599021 
0.0055125 -0.0376588119 -0.0178680708 -0.0115539856 -0.00851330768 -0.00673335496 -0.00328445971 
0.005515 -0.0388234555 -0.0184739345 -0.0119627899 -0.00882158888 -0.00698096441 -0.0034091422 
0.0055175 -0.0399887776 -0.0190796915 -0.0123718633 -0.0091302868 -0.00722897554 -0.0035339309 
0.00552 -0.0411549852 -0.0196854486 -0.012780946 -0.00943907313 -0.00747707513 -0.0036587696 
0.0055225 -0.0423231672 -0.0202915203 -0.0131900545 -0.00974795724 -0.00772514235 -0.00378371423 
0.005525 -0.0434925271 -0.0208980575 -0.0135994572 -0.0100572132 -0.0079733108 -0.00390881366 
0.0055275 -0.0446631206 -0.0215051377 -0.0140092329 -0.0103669216 -0.0082216441 -0.00403405213 
0.00553 -0.0458345433 -0.0221122623 -0.0144192691 -0.0106766866 -0.0084700745 -0.00415935693 
0.0055325 -0.0470061465 -0.0227196496 -0.0148298402 -0.0109864116 -0.0087186964 -0.00428490565 
0.005535 -0.0481785112 -0.0233277996 -0.0152407116 -0.0112962341 -0.00896762963 -0.0044105404 
0.0055375 -0.0493512151 -0.0239368179 -0.0156513917 -0.0116061063 -0.00921646772 -0.00453617487 
0.00554 -0.0505243205 -0.0245465281 -0.0160625597 -0.0119161997 -0.00946557566 -0.00466194386 
0.0055425 -0.0516982551 -0.0251565229 -0.0164745862 -0.0122267469 -0.00971505701 -0.00478782543 
0.005545 -0.0528744133 -0.0257669972 -0.0168869278 -0.0125377628 -0.00996495244 -0.00491375151 
0.0055475 -0.0540524258 -0.0263786627 -0.017299547 -0.0128489869 -0.0102151627 -0.0050397539 
0.00555 -0.0552314792 -0.0269904898 -0.0177122923 -0.0131605345 -0.0104657667 -0.00516577968 
0.0055525 -0.0564118405 -0.0276025359 -0.0181254365 -0.0134726209 -0.010716877 -0.00529201471 
0.005555 -0.0575936909 -0.0282151494 -0.0185391641 -0.0137853415 -0.0109682899 -0.005418375 
0.0055575 -0.0587767604 -0.0288287066 -0.0189534863 -0.0140985078 -0.0112200322 -0.00554476122 
0.00556 -0.0599621419 -0.0294430406 -0.0193684455 -0.0144121355 -0.0114718869 -0.00567131138 
0.0055625 -0.0611503014 -0.0300577758 -0.0197832953 -0.0147260037 -0.0117237433 -0.00579806464 
0.005565 -0.062340226 -0.0306732176 -0.0201984024 -0.0150399711 -0.0119754404 -0.00592485888 
0.0055675 -0.063530558 -0.0312886041 -0.0206138284 -0.0153541478 -0.012227283 -0.00605177203 
0.00557 -0.0647224596 -0.03190422 -0.0210298673 -0.015668436 -0.0124792158 -0.00617872805 
0.0055725 -0.0659146301 -0.032520428 -0.0214461587 -0.015982665 -0.012731242 -0.00630570714 
0.005575 -0.0671061948 -0.0331374165 -0.0218627734 -0.0162966936 -0.0129830631 -0.00643262805 
0.0055775 -0.0682986474 -0.0337542273 -0.0222796032 -0.0166105625 -0.0132348239 -0.00655967051 
0.00558 -0.0694915491 -0.0343705353 -0.0226965556 -0.0169246632 -0.0134869664 -0.00668672566 
0.0055825 -0.0706830115 -0.0349867304 -0.0231134006 -0.0172385613 -0.013739232 -0.00681365877 
0.005585 -0.0718729999 -0.0356025773 -0.0235302711 -0.017552135 -0.0139914463 -0.00694052857 
0.0055875 -0.0730624804 -0.0362184275 -0.0239466307 -0.017865656 -0.0142435315 -0.00706744131 
0.00559 -0.0742511332 -0.0368340459 -0.0243625427 -0.0181794682 -0.0144955461 -0.00719440877 
0.0055925 -0.0754399276 -0.037449938 -0.0247783133 -0.0184935096 -0.0147474964 -0.00732144583 
0.005595 -0.0766283836 -0.0380654075 -0.025194169 -0.018807505 -0.0149994653 -0.00744851532 
0.0055975 -0.0778163467 -0.0386811209 -0.0256099736 -0.0191214792 -0.0152516839 -0.0075756139 
0.0056 -0.0790044366 -0.0392972 -0.0260255488 -0.019435318 -0.0155036893 -0.00770267629 
0.0056025 -0.0801931917 -0.0399134434 -0.0264408414 -0.019749158 -0.0157557017 -0.00782976905 
0.005605 -0.0813824941 -0.0405299119 -0.0268567293 -0.0200631698 -0.016007802 -0.00795688303 
0.0056075 -0.0825715158 -0.0411468558 -0.0272730755 -0.020377533 -0.0162601395 -0.00808397073 
0.00561 -0.0837594899 -0.0417643991 -0.0276896558 -0.0206917561 -0.0165126915 -0.00821113515 
0.0056125 -0.0849453191 -0.04238209 -0.0281063967 -0.0210060347 -0.0167654102 -0.00833838409 
0.005615 -0.0861302257 -0.0430001049 -0.0285230018 -0.0213204766 -0.0170182808 -0.00846561419 
0.0056175 -0.0873152976 -0.0436181984 -0.0289396908 -0.0216351993 -0.0172713483 -0.00859295938 
0.00562 -0.0885000522 -0.0442358478 -0.029356655 -0.0219503039 -0.0175244144 -0.00872041504 
