Time;Y;Vy;Fy
0.1867432;-3.000574e-07;-5.914124e-06;-0.0001220779
0.1870378;-3.018334e-07;-6.142946e-06;-6.441941e-05
0.1873324;-3.036832e-07;-6.415406e-06;-7.642691e-05
0.187627;-3.056265e-07;-6.777564e-06;-0.0001010953
0.1879147;-3.076074e-07;-6.990332e-06;-6.14464e-05
0.1882024;-3.096725e-07;-7.363521e-06;-0.0001066013
0.1884902;-3.11811e-07;-7.500384e-06;-4.012099e-05
0.1887779;-3.140104e-07;-7.786515e-06;-8.213629e-05
0.1890657;-3.162951e-07;-8.093867e-06;-8.812526e-05
0.1893534;-3.186471e-07;-8.253826e-06;-4.66685e-05
0.1896412;-3.210713e-07;-8.595351e-06;-9.777386e-05
0.1899289;-3.235866e-07;-8.887753e-06;-8.397087e-05
0.1902167;-3.261666e-07;-9.044574e-06;-4.583918e-05
0.1905044;-3.288132e-07;-9.351097e-06;-8.797905e-05
0.1907922;-3.315501e-07;-9.671628e-06;-9.194071e-05
0.1910799;-3.343615e-07;-9.869756e-06;-5.751843e-05
0.1913676;-3.37248e-07;-1.019282e-05;-9.269238e-05
0.1916554;-3.402513e-07;-1.068149e-05;-0.0001393113
0.1919431;-3.433437e-07;-1.081266e-05;-3.874277e-05
0.1922309;-3.465006e-07;-1.112974e-05;-9.107407e-05
0.1925186;-3.497471e-07;-1.143506e-05;-8.77861e-05
0.1928064;-3.530776e-07;-1.171411e-05;-8.041757e-05
0.1930941;-3.564982e-07;-1.20607e-05;-9.944419e-05
0.1933819;-3.600046e-07;-1.231123e-05;-7.243794e-05
0.1936696;-3.635929e-07;-1.262923e-05;-9.144564e-05
0.1939573;-3.672588e-07;-1.285138e-05;-6.450057e-05
0.1942451;-3.710048e-07;-1.318537e-05;-9.599188e-05
0.1945328;-3.748435e-07;-1.349595e-05;-8.942947e-05
0.1948206;-3.787656e-07;-1.376458e-05;-7.765177e-05
0.1951083;-3.827711e-07;-1.407636e-05;-8.981985e-05
0.1953961;-3.868621e-07;-1.435796e-05;-8.135089e-05
0.1956838;-3.910381e-07;-1.466818e-05;-8.943262e-05
0.1959716;-3.95279e-07;-1.480842e-05;-4.162822e-05
0.1962593;-3.99577e-07;-1.506474e-05;-7.431514e-05
0.1965471;-4.039434e-07;-1.528418e-05;-6.396245e-05
0.1968348;-4.083877e-07;-1.560651e-05;-9.294019e-05
0.1971225;-4.129392e-07;-1.60288e-05;-0.0001210966
0.1974103;-4.175878e-07;-1.628174e-05;-7.347715e-05
0.197698;-4.223037e-07;-1.649666e-05;-6.280285e-05
0.1979858;-4.270957e-07;-1.681068e-05;-9.071737e-05
0.1982735;-4.319734e-07;-1.709216e-05;-8.159248e-05
0.1985613;-4.369394e-07;-1.742434e-05;-9.588687e-05
0.198849;-4.419921e-07;-1.769504e-05;-7.86166e-05
0.1991368;-4.47096e-07;-1.77796e-05;-2.627176e-05
0.1994245;-4.52228e-07;-1.789136e-05;-3.394979e-05
0.1997123;-4.573965e-07;-1.803246e-05;-4.223325e-05
0.2;-4.626292e-07;-1.833777e-05;-8.84672e-05
0.2003195;-4.686474e-07;-1.933644e-05;-0.000255681
0.2006452;-4.74802e-07;-1.845036e-05;0.0002175987
0.2009731;-4.809868e-07;-1.927263e-05;-0.0002056886
0.2013032;-4.873943e-07;-1.955038e-05;-7.082817e-05
0.2016367;-4.939353e-07;-1.968316e-05;-3.497715e-05
0.2019724;-5.005974e-07;-2.000643e-05;-8.073444e-05
0.2023104;-5.07385e-07;-2.015348e-05;-3.803062e-05
0.202652;-5.14311e-07;-2.040039e-05;-6.137181e-05
0.202996;-5.213816e-07;-2.070927e-05;-7.558372e-05
0.2033437;-5.286137e-07;-2.089196e-05;-4.546508e-05
0.2036939;-5.359645e-07;-2.108802e-05;-4.828747e-05
0.2040466;-5.434846e-07;-2.154655e-05;-0.0001082405
0.2044033;-5.512005e-07;-2.171556e-05;-4.140862e-05
0.2047641;-5.590857e-07;-2.200118e-05;-6.71894e-05
0.2051276;-5.671229e-07;-2.222024e-05;-5.192416e-05
0.2054953;-5.753377e-07;-2.245921e-05;-5.578782e-05
0.2058659;-5.837118e-07;-2.273163e-05;-6.27319e-05
0.2062409;-5.923009e-07;-2.30724e-05;-7.682914e-05
0.206619;-6.010677e-07;-2.330542e-05;-5.321453e-05
0.2070017;-6.100464e-07;-2.361637e-05;-6.913975e-05
0.2073876;-6.191991e-07;-2.382052e-05;-4.624033e-05
0.2077767;-6.284934e-07;-2.394931e-05;-3.024907e-05
0.2081708;-6.379685e-07;-2.413353e-05;-4.134516e-05
0.2085684;-6.475619e-07;-2.413135e-05;-3.101492e-06
0.2089694;-6.572777e-07;-2.432451e-05;-4.259106e-05
0.209374;-6.671558e-07;-2.450654e-05;-4.006778e-05
0.2097804;-6.771037e-07;-2.445023e-05;7.527607e-06
0.2101886;-6.871185e-07;-2.4614e-05;-3.621672e-05
