Time microphone-A_pFluct microphone-B_pFluct microphone-C_pFluct 
0.468928 -50.3878 -19.846 1.74985 
0.468938 -47.0623 -15.6938 5.1894 
0.468948 -75.1152 -48.313 -20.8477 
0.468958 -51.4905 -23.643 -2.40774 
0.468968 -57.7752 -25.2859 -1.19336 
0.468978 -43.7651 -15.6094 3.57734 
0.468988 -75.5631 -51.0842 -24.07 
0.468998 -39.8439 -14.7768 2.57659 
0.469008 -71.5674 -40.2382 -12.6497 
0.469018 -46.0671 -19.6641 -0.279397 
0.469028 -69.1617 -39.8549 -13.4238 
0.469038 -63.0345 -31.3716 -6.04802 
0.469048 -50.9127 -32.4895 -13.7289 
0.469058 -47.2755 -18.7352 1.49772 
0.469068 -89.7197 -59.9445 -27.7621 
0.469078 -64.7933 -35.4414 -10.2049 
0.469088 -69.2783 -32.4864 -4.20295 
0.469098 -53.5152 -42.5863 -24.9489 
0.469108 -43.0821 -23.222 -6.26654 
0.469118 -84.1361 -50.5678 -18.9968 
0.469128 -40.2042 -18.4475 -1.82097 
0.469138 -82.7454 -55.5438 -25.9123 
0.469148 -48.0319 -18.6472 1.98894 
0.469158 -83.3961 -50.8435 -19.729 
0.469168 -39.8331 -21.1783 -5.41661 
0.469178 -60.3071 -31.8758 -8.10763 
0.469188 -57.8268 -35.4509 -13.844 
0.469198 -61.3482 -35.5408 -12.1302 
0.469208 -88.3181 -57.4676 -25.4239 
0.469218 -86.9394 -58.1579 -26.9991 
0.469228 -9.89862 6.73575 13.7813 
0.469238 -109.383 -74.7553 -36.0109 
0.469248 -22.5084 1.49065 13.7938 
0.469258 -74.3559 -52.2063 -26.1264 
0.469268 -34.6466 -21.4302 -8.43192 
0.469278 -72.9798 -49.3645 -23.3055 
0.469288 -50.2818 -27.8377 -8.29522 
0.469298 -36.6468 -34.5363 -23.7043 
0.469308 -29.3351 -5.03031 9.21681 
0.469318 -25.9395 -30.7416 -24.5381 
0.469328 -27.6954 -17.8739 -7.61551 
0.469338 -39.7646 -30.063 -16.5217 
0.469348 -45.2789 -28.4165 -11.6126 
0.469358 -3.72512 -1.56209 0.245371 
0.469368 -33.6271 -25.8232 -14.431 
0.469378 -18.943 -8.47455 -0.461819 
0.469388 -44.9801 -25.6764 -8.35978 
0.469398 -45.3289 -38.2717 -23.8516 
0.469408 -13.9043 3.97809 12.4176 
0.469418 -29.241 -21.9325 -11.8679 
0.469428 -52.1187 -42.9622 -26.1672 
0.469438 -11.2248 -6.51486 -2.02993 
0.469448 -16.3901 -10.7214 -4.58485 
0.469458 -31.6679 -18.0746 -5.80926 
0.469468 -32.7246 -30.9159 -21.2399 
0.469478 2.25538 5.77869 6.27311 
0.469488 -39.4193 -25.8182 -11.4241 
0.469498 -2.46067 -11.317 -12.5531 
0.469508 -37.1856 -29.9969 -17.7821 
0.469518 5.01516 12.1902 12.8191 
0.469528 -16.2621 -14.9975 -9.97334 
0.469538 -32.0908 -18.3454 -5.92798 
0.469548 -14.5293 -9.31324 -3.79995 
0.469558 -15.6899 -11.1646 -5.50183 
0.469568 13.5279 -0.880413 -7.86212 
0.469578 -28.1132 -24.7853 -16.0045 
0.469588 4.00225 7.1849 7.11585 
0.469598 -8.62146 -4.40986 -0.763195 
0.469608 -6.27707 -11.4522 -10.7422 
0.469618 -14.3191 -20.0163 -17.2262 
0.469628 -15.6003 -6.10825 0.74465 
0.469638 -6.65661 -5.60652 -3.27103 
0.469648 -13.9259 -10.0401 -5.01681 
0.469658 4.34552 8.70851 8.83332 
0.469668 -18.1717 -12.1429 -5.43149 
0.469678 -16.3918 -15.5515 -10.5964 
0.469688 -11.708 -3.78611 1.61348 
0.469698 13.4275 4.82517 -0.711101 
0.469708 -19.0817 -23.9594 -19.6628 
0.469718 3.38696 2.65016 1.79215 
0.469728 -40.803 -33.6353 -20.4338 
0.469738 -6.0767 4.72351 9.28128 
0.469748 -18.1143 -14.4566 -8.34055 
0.469758 19.4241 16.4076 10.5903 
0.469768 -36.9788 -31.2566 -19.4589 
0.469778 -6.42438 -0.653559 2.77001 
0.469788 -19.3018 -22.4452 -17.6651 
0.469798 -15.7233 -8.28509 -1.90188 
0.469808 -2.99747 -1.96113 -0.634907 
0.469818 -30.2397 -22.6648 -12.2645 
0.469828 -2.77379 -3.48428 -2.64642 
0.469838 -27.2416 -23.6746 -15.0762 
0.469848 18.1996 12.1836 5.96916 
0.469858 -62.8238 -40.8183 -17.9495 
0.469868 -5.27165 -4.70799 -2.87372 
0.469878 7.38399 10.3905 9.34782 
0.469888 -26.4903 -22.5399 -14.0551 
0.469898 -11.2542 -15.4017 -13.0767 
0.469908 -20.0283 -12.5963 -5.03404 
0.469918 -27.4538 -21.8614 -12.7108 
0.469928 -8.63572 -11.6888 -9.81498 
0.469938 -31.3113 -15.318 -2.56752 
0.469948 15.6343 9.9315 4.49632 
0.469958 -53.6401 -40.2017 -21.9477 
0.469968 -11.6282 -7.90715 -3.55778 
0.469978 0.402133 -1.26358 -1.53219 
0.469988 -30.8527 -24.0787 -13.7073 
0.469998 5.29562 4.27667 2.82295 
0.470008 -24.1154 -18.1613 -9.83948 
0.470018 -28.9331 -21.0208 -10.8984 
0.470028 13.0032 6.04235 1.02129 
0.470038 -48.3941 -35.111 -18.3352 
0.470048 15.5286 17.7094 14.2283 
0.470058 -34.8397 -30.7473 -19.9377 
0.470068 25.528 17.2317 8.44641 
0.470078 -58.1824 -45.3889 -26.0466 
0.470088 15.4953 17.4961 13.9799 
0.470098 -27.4653 -21.9709 -12.843 
0.470108 -0.286334 6.33782 8.28194 
0.470118 -14.2815 -9.17692 -3.76344 
0.470128 -16.2524 -9.93212 -3.68104 
0.470138 -6.86662 -12.6027 -11.873 
0.470148 -11.7969 9.35682 18.0086 
0.470158 -5.37857 -10.2695 -9.743 
0.470168 -14.9514 -9.17475 -3.41469 
0.470178 -4.23505 4.81838 8.43733 
0.470188 8.3193 8.65045 6.6922 
0.470198 -2.06806 -4.64882 -4.46775 
0.470208 -4.87965 6.12888 10.4013 
0.470218 -26.9155 -21.2244 -12.2037 
0.470228 -6.75597 -8.54163 -6.88056 
0.470238 -87.9269 -99.2888 -77.688 
0.470248 160.907 182.353 143.674 
0.470258 -24.2541 -39.2903 -36.0655 
0.470268 5.76465 10.8369 10.7359 
0.470278 3.96361 0.83909 -0.770505 
0.470288 -8.82171 -1.29979 3.20046 
0.470298 9.86845 4.67156 0.934547 
0.470308 6.36679 6.28401 4.75744 
0.470318 22.8303 22.4562 16.3395 
0.470328 46.8916 25.6736 7.86075 
0.470338 -18.1677 -8.69824 -1.15761 
0.470348 28.986 25.753 17.2482 
0.470358 27.8819 17.0003 6.92972 
0.470368 0.415799 6.28574 7.84584 
0.470378 44.5258 29.6203 13.9982 
0.470388 22.1471 18.3205 11.5471 
0.470398 29.2356 28.4619 20.4884 
0.470408 -7.34328 -2.99265 0.324658 
0.470418 36.4387 22.3729 9.17453 
0.470428 26.0991 14.2444 4.42432 
0.470438 10.2456 11.7279 9.51736 
0.470448 24.728 24.6966 18.141 
0.470458 20.4274 12.0799 4.67251 
0.470468 27.6959 24.0896 15.8457 
0.470478 6.19522 13.7958 14.1902 
0.470488 31.4832 25.4516 15.5744 
0.470498 28.3995 32.0894 25.433 
0.470508 57.3219 36.9208 16.4402 
0.470518 6.04493 6.90669 5.6943 
0.470528 23.402 27.7199 22.5876 
0.470538 39.3595 34.1441 22.3022 
0.470548 1.36343 12.1652 14.664 
0.470558 8.16117 17.077 17.2483 
0.470568 42.3093 38.0999 25.6912 
0.470578 28.4687 26.3374 18.2345 
0.470588 18.9038 22.8428 18.8473 
0.470598 30.1994 36.6174 30.1263 
0.470608 22.5944 16.909 9.54736 
0.470618 14.6846 26.106 25.0938 
0.470628 26.7194 21.821 13.5177 
0.470638 20.7262 25.8008 21.5782 
0.470648 7.93197 27.7975 30.6986 
0.470658 26.7295 25.1016 17.5909 
0.470668 15.9104 33.4593 33.6017 
0.470678 18.4189 26.0505 23.0799 
0.470688 16.154 24.3726 22.1656 
0.470698 10.8787 20.1537 19.6514 
0.470708 1.72557 24.9897 30.4155 
0.470718 37.04 38.0829 28.3857 
0.470728 11.4115 23.0092 22.9233 
0.470738 -14.5657 5.34832 14.4223 
0.470748 36.8816 46.1224 38.4669 
0.470758 23.0281 36.3901 33.5417 
0.470768 7.08126 16.6666 17.2706 
0.470778 -12.299 -0.940454 5.41474 
0.470788 13.2601 51.7807 57.7547 
0.470798 4.02886 18.0204 20.5324 
0.470808 21.4324 23.7074 18.579 
0.470818 -16.865 8.90509 20.0263 
0.470828 32.4398 46.7003 41.4754 
0.470838 23.5588 29.2689 24.3907 
0.470848 -12.2933 19.9133 31.3464 
0.470858 23.5395 27.5407 22.2462 
0.470868 -4.55378 9.64973 14.5569 
0.470878 20.6776 37.7397 36.4186 
0.470888 -6.9645 6.22149 11.5382 
0.470898 8.51827 31.2454 34.6419 
0.470908 25.0181 28.302 22.418 
0.470918 -9.58217 6.12892 12.7761 
0.470928 6.63347 16.2604 16.9694 
0.470938 -3.00086 12.9712 17.8732 
0.470948 -2.71205 14.1542 19.1937 
0.470958 28.4292 37.1412 31.64 
0.470968 -6.59114 13.3534 20.2064 
0.470978 -12.8597 -5.18127 0.394062 
0.470988 19.6287 30.8817 28.4126 
0.470998 20.6035 9.74667 1.60752 
0.471008 5.82928 22.1183 24.6655 
0.471018 -3.63774 10.0476 14.5556 
0.471028 15.2471 12.2407 7.48671 
0.471038 -6.12347 8.76761 14.2508 
0.471048 29.1218 28.3924 20.3849 
0.471058 -10.7062 1.52517 7.61437 
0.471068 14.3541 30.0063 30.0519 
0.471078 -6.86429 -3.63408 -0.800924 
0.471088 16.8523 14.3293 9.24733 
0.471098 10.9724 13.4949 11.259 
0.471108 0.119697 6.79441 8.55087 
0.471118 24.3747 13.7776 4.65713 
0.471128 -3.09824 -3.64381 -2.76829 
0.471138 12.6447 16.7382 14.426 
0.471148 -5.8322 4.37203 8.62319 
0.471158 9.10727 12.0857 10.4705 
0.471168 22.5945 16.4882 8.95143 
0.471178 27.4159 19.9568 10.7662 
0.471188 15.5772 9.77946 4.24401 
0.471198 -19.5148 -1.20085 8.78527 
0.471208 17.0292 9.09687 2.6403 
0.471218 14.3745 13.0118 8.8888 
0.471228 29.2825 30.1463 22.4752 
0.471238 7.49337 4.62357 2.02005 
0.471248 -0.639391 -13.7037 -16.5653 
0.471258 17.6532 18.4071 13.9012 
0.471268 37.718 23.1908 9.44466 
0.471278 -12.0211 -1.7657 4.19402 
0.471288 30.1023 18.5105 7.57131 
0.471298 18.2538 14.8087 9.11181 
0.471308 17.2062 12.6498 6.96884 
0.471318 19.2226 2.44428 -6.77564 
0.471328 29.4757 22.4531 12.8031 
0.471338 25.1451 19.1064 10.8854 
0.471348 17.2755 1.61844 -6.79221 
0.471358 24.0637 11.7503 2.29416 
0.471368 16.1253 18.1981 14.4356 
0.471378 12.8246 -4.246 -11.7794 
0.471388 42.3388 26.7417 11.4688 
0.471398 25.7449 9.60055 -1.25113 
0.471408 13.694 0.757878 -6.00167 
0.471418 29.8683 18.1912 7.30068 
0.471428 55.5826 30.2424 8.9571 
0.471438 1.88746 -5.29123 -7.40157 
0.471448 41.9181 15.2577 -2.59801 
0.471458 9.72801 -4.01129 -9.87412 
0.471468 35.1091 17.8595 4.17393 
0.471478 -15.0439 -15.2356 -10.9881 
0.471488 44.9723 20.4336 2.26154 
0.471498 43.8561 12.6595 -6.83138 
0.471508 39.5912 18.9106 3.16099 
0.471518 5.04499 -13.8736 -19.71 
0.471528 52.3192 28.5983 8.61528 
0.471538 41.7295 10.9551 -7.84338 
0.471548 59.9266 29.0778 5.26854 
0.471558 4.73667 -19.7163 -26.8139 
0.471568 36.3777 13.4363 -1.97434 
0.471578 -2.44397 -14.3993 -16.4696 
0.471588 60.442 21.2986 -4.672 
0.471598 46.1949 19.6384 0.654914 
0.471608 24.6029 -5.68127 -19.6475 
0.471618 51.2665 6.30137 -18.5671 
0.471628 27.9214 2.04534 -11.7497 
0.471638 34.7556 8.80805 -6.87833 
0.471648 23.3816 1.00277 -10.6884 
0.471658 33.1953 -5.60345 -23.9975 
0.471668 20.4176 -6.21791 -18.131 
0.471678 48.6514 6.27697 -17.2279 
0.471688 50.3058 14.0086 -8.46301 
0.471698 51.6611 1.54417 -24.6729 
0.471708 32.1178 1.07643 -15.1135 
0.471718 22.7853 4.44003 -6.08488 
0.471728 19.4587 -11.3923 -24.0577 
0.471738 21.8732 -27.0885 -44.8381 
0.471748 60.4002 9.88468 -18.815 
0.471758 3.22349 -9.68033 -13.4959 
0.471768 49.3287 -7.03618 -34.1211 
0.471778 6.87422 -6.64064 -11.6021 
0.471788 32.9621 -8.29874 -27.1968 
0.471798 23.5214 -16.6424 -32.6782 
0.471808 28.1413 -10.9184 -27.9493 
0.471818 27.764 -2.29064 -17.0153 
0.471828 18.9041 -34.3714 -52.3343 
0.471838 27.5994 -2.35337 -17.0012 
0.471848 33.1191 -6.69091 -25.2593 
0.471858 -6.10862 -44.3475 -51.7623 
0.471868 -5.00338 -23.381 -26.2439 
0.471878 38.8539 -19.4587 -44.112 
0.471888 2.61348 -25.0669 -32.2864 
0.471898 21.0664 -22.2397 -38.3382 
0.471908 27.0839 -19.4896 -38.0343 
0.471918 -14.0068 -36.019 -37.2822 
0.471928 18.4555 -9.27835 -20.8465 
0.471938 -1.84171 -33.428 -40.364 
0.471948 -5.02397 -58.7169 -70.1766 
0.471958 11.8638 -24.2829 -36.0867 
0.471968 18.8409 -21.3577 -36.0629 
0.471978 13.2349 -13.5408 -23.4252 
0.471988 9.5632 -11.6902 -19.2155 
0.471998 -3.39733 -49.5352 -59.5801 
0.472008 -20.3836 -48.1319 -49.0183 
0.472018 -2.00388 -31.7496 -38.1654 
0.472028 14.4959 -36.1362 -52.1797 
0.472038 -7.08853 -36.4314 -41.3459 
0.472048 -32.2973 -40.4318 -33.2437 
0.472058 -18.6637 -51.3481 -53.8973 
0.472068 -15.974 -31.4566 -30.5386 
0.472078 -22.4827 -54.7334 -56.1232 
0.472088 -7.40345 -45.068 -51.9156 
0.472098 -26.5489 -39.9951 -35.6683 
0.472108 -41.5556 -55.7761 -47.5175 
0.472118 -50.5103 -69.9634 -60.5231 
0.472128 -18.6644 -45.392 -46.4664 
0.472138 -38.4048 -42.8398 -33.0476 
0.472148 -55.7962 -69.8897 -57.6821 
0.472158 -58.224 -64.4941 -49.7066 
0.472168 -50.8364 -51.6433 -37.547 
0.472178 -55.2455 -81.9167 -72.927 
0.472188 -46.0059 -58.9316 -49.1166 
0.472198 -47.4546 -47.8645 -34.5924 
0.472208 -80.1278 -82.4275 -60.648 
0.472218 -34.7537 -41.9643 -33.8362 
0.472228 -88.8592 -93.471 -69.8564 
0.472238 -39.8814 -54.8202 -47.1687 
0.472248 -54.4119 -68.0137 -56.0453 
0.472258 -47.5156 -42.2126 -27.5166 
0.472268 -98.6954 -96.2529 -68.2077 
0.472278 -99.4738 -77.4344 -44.3867 
0.472288 -14.4123 -58.3149 -64.7214 
0.472298 -48.2331 -77.4474 -70.9792 
0.472308 -74.5247 -53.0856 -27.024 
0.472318 -55.5249 -57.6846 -42.6025 
0.472328 -60.4492 -67.9147 -52.7757 
0.472338 -70.9797 -71.5829 -51.8755 
0.472348 -76.0696 -87.3864 -68.8974 
0.472358 -38.899 -42.244 -32.0072 
0.472368 -73.7244 -83.8743 -65.7401 
0.472378 -44.4235 -43.529 -30.7365 
0.472388 -105.832 -90.8145 -57.7164 
0.472398 -58.172 -57.7636 -41.3144 
0.472408 -50.8998 -58.2495 -45.6902 
0.472418 -66.7577 -73.5011 -56.4395 
0.472428 -72.5184 -56.9431 -32.8465 
0.472438 -90.2392 -75.8488 -47.1775 
0.472448 -72.6164 -70.9968 -50.2814 
0.472458 -72.2649 -55.7834 -31.5328 
0.472468 -85.2264 -91.3512 -69.0651 
0.472478 -69.2912 -49.2192 -24.9053 
0.472488 -79.2526 -47.7076 -17.8574 
0.472498 -87.4533 -60.3559 -29.3424 
0.472508 -94.9594 -77.1288 -46.3194 
0.472518 -97.0359 -63.7788 -28.631 
0.472528 -61.5202 -40.3545 -17.9092 
0.472538 -96.0428 -66.1564 -32.1063 
0.472548 -94.182 -55.0176 -19.2126 
0.472558 -63.3455 -44.7431 -22.4261 
0.472568 -93.3999 -47.417 -10.1633 
0.472578 -85.4803 -61.5439 -31.8515 
0.472588 -98.1191 -61.4153 -25.1358 
0.472598 -86.7171 -24.6799 14.6571 
0.472608 -62.1417 -55.271 -36.1588 
0.472618 -114.902 -55.5357 -9.11899 
0.472628 -71.264 -30.0767 -0.080738 
0.472638 -111.867 -55.0597 -10.1065 
0.472648 -64.698 -33.3997 -7.62703 
0.472658 -55.158 -9.30457 17.4034 
0.472668 -106.744 -79.0046 -42.5662 
0.472678 -88.2636 -24.6712 15.4526 
0.472688 -61.8217 -22.3668 4.59943 
0.472698 -75.0522 -39.6612 -10.059 
0.472708 -93.4894 -37.9068 1.68622 
0.472718 -40.1314 -12.8697 5.15702 
0.472728 -89.0625 -46.3345 -11.1017 
0.472738 -73.2834 -19.4579 14.1527 
0.472748 -57.48 -10.8879 16.6147 
0.472758 -76.5838 -44.5015 -15.3033 
0.472768 -48.8677 8.07465 35.7368 
0.472778 -36.2602 39.4836 68.2738 
0.472788 -72.6607 -64.3478 -42.0448 
0.472798 -78.9852 -42.3068 -11.339 
0.472808 -56.0865 -7.97179 19.503 
0.472818 -62.5468 -25.5262 1.00838 
0.472828 -47.97 -17.7602 3.10749 
0.472838 -39.7128 -29.8083 -16.169 
0.472848 -69.593 -29.4735 -0.252592 
0.472858 -35.5142 -20.1292 -6.30603 
0.472868 -48.9125 4.72144 31.5643 
0.472878 -47.4809 4.95283 31.1057 
0.472888 -38.0719 -23.734 -9.47347 
0.472898 -37.6434 -11.1817 5.92178 
0.472908 -39.2484 1.50607 22.5397 
0.472918 -48.5764 -23.8342 -4.15481 
0.472928 -26.3133 18.5847 37.0757 
0.472938 -17.2672 19.1217 33.0476 
0.472948 -56.671 -31.9333 -10.0417 
0.472958 -31.785 2.96029 20.4647 
0.472968 -6.64421 6.20905 11.4628 
0.472978 -49.824 -7.61891 16.6548 
0.472988 -20.482 1.62601 12.9343 
0.472998 -52.7385 -10.1954 14.9561 
0.473008 -26.9728 12.2825 29.5561 
0.473018 -28.0522 5.7921 22.0369 
0.473028 -13.6179 17.1143 28.6344 
0.473038 -11.9906 14.9521 25.097 
0.473048 -8.17937 12.1904 19.6812 
0.473058 -32.7585 17.7498 39.3469 
0.473068 -41.4921 -13.6018 4.86333 
0.473078 0.194121 34.5638 43.1682 
0.473088 -19.1123 8.09865 20.25 
0.473098 -29.2066 8.0258 25.3932 
0.473108 6.52621 35.9823 41.6398 
0.473118 -15.161 8.12828 18.2286 
0.473128 -14.8549 31.4655 47.1056 
0.473138 10.4097 20.3005 20.1034 
0.473148 -45.5909 -6.63253 15.6396 
0.473158 22.4168 43.2379 42.4109 
0.473168 2.75541 36.1682 43.8108 
0.473178 -9.45548 19.5173 29.4234 
0.473188 14.8974 28.2704 27.6792 
0.473198 -1.3943 32.7756 41.7341 
0.473208 14.4544 29.1388 28.9844 
0.473218 7.37335 26.7303 29.6587 
0.473228 -16.4586 14.1031 26.3075 
0.473238 15.4369 35.6257 36.5393 
0.473248 33.0976 44.8228 38.8194 
0.473258 25.3321 28.2612 22.2384 
0.473268 -23.885 2.96279 16.29 
0.473278 3.00179 53.724 65.5015 
0.473288 37.2708 15.1874 -0.229998 
0.473298 -5.54047 25.5833 34.9139 
0.473308 53.1606 49.8573 34.664 
0.473318 8.07599 34.5817 39.043 
0.473328 49.3201 72.5114 64.8402 
0.473338 4.81999 -14.363 -20.1746 
0.473348 1.61773 9.37926 11.0295 
0.473358 11.842 31.0205 32.6526 
0.473368 19.6772 31.3316 28.9733 
0.473378 53.3678 44.466 27.8376 
0.473388 17.1591 19.3992 15.43 
0.473398 9.76749 6.51358 3.2304 
0.473408 26.4943 18.4601 9.41814 
0.473418 43.7189 50.2979 40.098 
0.473428 28.6509 26.827 18.7087 
0.473438 17.7173 21.9271 18.2829 
0.473448 5.71651 15.7003 16.7595 
0.473458 46.6524 35.4673 20.1187 
0.473468 9.83295 17.3719 16.7027 
0.473478 25.4025 17.7299 9.07061 
0.473488 33.3512 24.3153 13.1413 
0.473498 28.4873 23.6543 14.8419 
0.473508 21.6236 21.1573 15.2952 
0.473518 56.9839 51.24 34.3831 
0.473528 7.45774 1.89277 -1.32804 
0.473538 32.2474 27.9099 18.1852 
0.473548 34.5319 28.022 17.1392 
0.473558 29.6593 19.4655 9.01989 
0.473568 29.7194 26.4454 17.6738 
0.473578 24.7161 17.1733 8.73189 
0.473588 19.7343 -8.35294 -20.4455 
0.473598 31.3708 36.5958 29.4487 
0.473608 50.1609 30.1165 11.6384 
0.473618 16.2216 5.49417 -1.39222 
0.473628 57.8574 46.7949 28.3997 
0.473638 16.6981 11.5661 5.91612 
0.473648 46.2101 34.1928 18.7608 
0.473658 29.0652 17.4436 6.81399 
0.473668 38.8903 20.3789 5.36995 
0.473678 32.4862 18.9883 6.96247 
0.473688 27.1948 17.9862 8.46099 
0.473698 47.4653 30.2247 13.174 
0.473708 33.636 18.5609 5.83539 
0.473718 28.1543 11.3319 -0.315228 
0.473728 39.9613 17.0146 0.63163 
0.473738 40.5178 33.4522 20.797 
0.473748 29.9955 16.9425 5.71263 
0.473758 59.3923 32.8039 10.1996 
0.473768 26.5663 24.0637 16.3536 
0.473778 58.0596 34.1707 12.5924 
0.473788 15.8325 1.24789 -6.46691 
0.473798 58.4026 38.999 18.4239 
0.473808 38.7007 20.3228 5.40616 
0.473818 54.8507 28.3238 6.9848 
0.473828 43.0412 29.6929 14.8156 
0.473838 63.656 43.8969 21.7958 
0.473848 18.4388 4.85231 -3.33002 
0.473858 48.7561 36.6404 20.497 
0.473868 59.9337 33.3537 10.6091 
0.473878 40.1029 24.8846 10.3594 
0.473888 64.0056 51.907 31.5837 
0.473898 48.5701 30.8453 13.384 
0.473908 42.813 28.7806 13.8018 
0.473918 69.224 49.5329 25.9232 
0.473928 38.0713 22.4799 8.42217 
0.473938 59.1407 32.8716 10.4233 
0.473948 39.0178 23.3766 9.04847 
0.473958 55.1523 48.5846 32.0451 
0.473968 61.6338 43.3499 22.1688 
0.473978 48.6293 19.9633 -0.184297 
0.473988 72.5771 52.8839 28.3566 
0.473998 49.684 37.5601 21.1654 
0.474008 67.8633 50.6194 27.9843 
0.474018 49.4508 24.1405 4.5886 
0.474028 59.106 45.7812 26.5081 
0.474038 59.185 33.5606 11.2614 
0.474048 58.1334 48.7572 30.7165 
0.474058 52.7201 23.2867 1.83191 
0.474068 54.9565 47.0618 30.2559 
0.474078 41.7361 25.0557 9.73169 
0.474088 79.5983 45.4049 15.4115 
0.474098 55.7739 42.8965 24.6503 
0.474108 80.243 56.7573 29.2039 
0.474118 38.892 20.8014 5.91561 
0.474128 87.719 55.7547 24.0792 
0.474138 51.0577 25.0215 4.85734 
0.474148 72.1214 57.7559 34.6625 
0.474158 41.9785 23.2154 7.32075 
0.474168 58.7191 38.4847 17.6365 
0.474178 49.6243 27.507 8.69559 
0.474188 74.925 48.3369 21.4901 
0.474198 67.2951 52.3637 30.4591 
0.474208 44.4658 21.0255 3.30822 
0.474218 62.8996 37.1296 13.7848 
0.474228 57.144 34.0681 12.962 
0.474238 53.4745 39.7451 21.9301 
0.474248 71.7563 51.5086 27.0836 
0.474258 53.6554 36.0301 17.214 
0.474268 55.7969 36.5316 16.7275 
0.474278 54.3563 41.3909 23.5215 
0.474288 52.0582 38.0392 20.5432 
0.474298 44.6143 23.1043 5.82151 
0.474308 49.5782 34.6329 17.5921 
0.474318 61.8039 51.595 32.3559 
0.474328 38.4876 23.6284 9.65243 
0.474338 57.1834 44.2472 25.6099 
0.474348 49.2936 42.8147 27.9201 
0.474358 62.454 38.3929 15.5908 
0.474368 25.3683 19.049 10.7601 
0.474378 36.9221 29.9746 18.3611 
0.474388 43.7682 40.8728 28.3699 
0.474398 60.1101 46.1412 26.4472 
0.474408 46.9762 46.1846 33.3141 
0.474418 29.383 19.4587 9.18496 
0.474428 39.6871 36.581 25.1447 
0.474438 44.8148 41.773 28.9443 
0.474448 60.6108 54.3847 36.4418 
0.474458 28.912 27.467 19.3914 
0.474468 50.0555 44.93 30.1515 
0.474478 46.5918 43.118 29.6929 
0.474488 44.2327 40.9154 28.1751 
0.474498 32.1588 42.681 36.6345 
0.474508 52.2174 38.7518 21.3384 
0.474518 21.3291 27.4505 23.2994 
0.474528 75.241 68.1823 46.0134 
0.474538 33.5254 31.5577 22.0808 
0.474548 52.7026 47.8232 32.3707 
0.474558 20.5615 32.7415 30.277 
0.474568 60.8798 61.7945 45.5104 
0.474578 35.4733 31.0481 20.4313 
0.474588 19.8264 28.9346 25.9175 
0.474598 75.0545 70.4629 48.9396 
0.474608 38.712 46.1179 37.4988 
0.474618 49.1992 44.0325 29.4621 
0.474628 36.2807 43.0418 34.9299 
0.474638 45.1508 55.7489 46.1382 
0.474648 44.961 39.3232 25.7963 
0.474658 35.5046 41.8137 33.7999 
0.474668 52.1667 51.9706 37.7931 
0.474678 75.3887 71.7769 50.3899 
0.474688 46.81 55.6489 45.1458 
0.474698 68.3457 60.8143 40.3993 
0.474708 35.3201 45.8753 38.9419 
0.474718 4.6063 12.7465 13.6511 
0.474728 46.7114 48.5499 36.3576 
0.474738 47.0762 53.5734 42.4177 
0.474748 25.9758 41.8513 38.776 
0.474758 55.3144 61.4794 47.9773 
0.474768 31.9475 38.7493 31.8143 
0.474778 25.3778 27.9947 21.839 
0.474788 62.7937 59.3324 41.4214 
0.474798 22.6227 37.5869 35.2013 
0.474808 45.7386 42.9789 29.9171 
0.474818 0.623143 21.7827 26.9455 
0.474828 52.6965 46.0218 30.0908 
0.474838 39.6145 51.0533 43.1368 
0.474848 44.0999 48.8089 38.0154 
0.474858 35.0664 27.116 15.7079 
0.474868 37.1821 45.4328 37.4011 
0.474878 33.5737 39.5279 31.9241 
0.474888 35.8837 49.8709 43.5938 
0.474898 19.3994 17.0856 11.3487 
0.474908 54.3847 56.6374 42.4131 
0.474918 41.5388 29.3772 15.1562 
0.474928 37.5272 43.5275 34.844 
0.474938 72.7517 41.7219 14.3235 
0.474948 9.74504 10.8807 8.63368 
0.474958 53.566 66.0788 54.5832 
0.474968 37.804 36.803 26.3302 
0.474978 36.7651 44.8145 36.8366 
0.474988 30.5278 26.4547 17.2258 
0.474998 26.8269 27.2957 20.1915 
0.475008 57.6951 50.0662 32.5109 
0.475018 31.9832 36.3407 28.7696 
0.475028 48.7442 38.4215 22.663 
0.475038 60.1615 47.8518 28.4738 
0.475048 21.6916 25.2312 20.2832 
0.475058 58.6816 39.3457 18.6564 
0.475068 30.9596 39.5794 33.328 
0.475078 51.6363 35.7563 17.8437 
0.475088 52.216 22.6985 1.2956 
0.475098 43.5919 39.151 26.242 
0.475108 50.8015 39.8058 23.3164 
0.475118 31.0519 20.4893 9.5261 
0.475128 61.5682 45.1427 24.3718 
0.475138 37.0818 28.3559 16.1865 
0.475148 43.7899 27.8629 12.0933 
0.475158 61.935 40.3001 18.1563 
0.475168 36.0163 32.8107 22.2831 
0.475178 45.2589 22.5582 4.73104 
0.475188 44.3772 23.9425 6.91181 
0.475198 55.0322 43.8922 26.2084 
0.475208 39.3063 28.2054 14.8471 
0.475218 52.6319 30.868 11.2477 
0.475228 35.9885 22.2935 9.21309 
0.475238 36.1389 28.0766 16.3311 
0.475248 51.882 36.6749 18.8631 
0.475258 53.6621 34.5652 15.3148 
0.475268 32.9385 11.763 -2.30668 
0.475278 35.1023 23.6583 11.3729 
